make_model,hp_kW,km,age,Gearing_Type,Gears,Fuel,price
365,Audi A1,92.0,87300.0,3.0,Automatic,7.0,Benzine,14930
366,Audi A1,70.0,86698.0,3.0,Automatic,7.0,Benzine,14930
367,Audi A1,66.0,70000.0,3.0,Automatic,7.0,Diesel,14950
368,Audi A1,92.0,87300.0,3.0,Automatic,7.0,Benzine,14930
369,Audi A1,85.0,115900.0,2.0,Automatic,7.0,Diesel,14900
370,Audi A1,70.0,25000.0,3.0,Automatic,7.0,Benzine,14850
371,Audi A1,85.0,58718.0,3.0,Automatic,7.0,Diesel,14890
372,Audi A1,92.0,35730.0,3.0,Automatic,7.0,Benzine,14700
373,Audi A1,85.0,83450.0,3.0,Automatic,7.0,Diesel,14640
374,Audi A1,66.0,75000.0,3.0,Automatic,7.0,Diesel,14799
375,Audi A1,66.0,49351.0,3.0,Automatic,7.0,Diesel,14990
376,Audi A1,66.0,49351.0,3.0,Automatic,7.0,Diesel,14990
377,Audi A1,66.0,49351.0,3.0,Automatic,7.0,Diesel,14990
378,Audi A1,66.0,49351.0,3.0,Automatic,7.0,Diesel,14990
379,Audi A1,66.0,49351.0,3.0,Automatic,7.0,Diesel,14990
380,Audi A1,70.0,58525.0,3.0,Automatic,7.0,Benzine,16395
381,Audi A1,70.0,37000.0,3.0,Automatic,7.0,Benzine,16250
382,Audi A1,92.0,42000.0,3.0,Automatic,7.0,Benzine,16400
383,Audi A1,66.0,49351.0,3.0,Automatic,7.0,Diesel,14990
384,Audi A1,85.0,53000.0,3.0,Automatic,7.0,Diesel,16290
385,Audi A1,66.0,49351.0,3.0,Automatic,7.0,Diesel,14990
386,Audi A1,70.0,31235.0,3.0,Automatic,7.0,Benzine,16199
387,Audi A1,71.0,72761.0,3.0,Automatic,7.0,Benzine,15998
388,Audi A1,85.0,73575.0,3.0,Automatic,7.0,Diesel,15990
389,Audi A1,66.0,19000.0,2.0,Automatic,7.0,Diesel,16000
390,Audi A1,70.0,19068.0,2.0,Automatic,7.0,Benzine,16150
391,Audi A1,85.0,11000.0,3.0,Automatic,7.0,Diesel,16000
392,Audi A1,92.0,33200.0,3.0,Automatic,7.0,Benzine,15993
393,Audi A1,85.0,45000.0,3.0,Automatic,7.0,Diesel,15990
394,Audi A1,66.0,42900.0,3.0,Automatic,7.0,Diesel,15990
395,Audi A1,66.0,52900.0,3.0,Automatic,7.0,Diesel,15980
396,Audi A1,70.0,40500.0,3.0,Automatic,7.0,Benzine,15590
397,Audi A1,85.0,146140.0,3.0,Automatic,7.0,Diesel,15990
398,Audi A1,85.0,44300.0,3.0,Automatic,7.0,Diesel,15980
399,Audi A1,70.0,9300.0,1.0,Automatic,7.0,Benzine,15990
400,Audi A1,85.0,72192.0,3.0,Automatic,7.0,Diesel,15980
401,Audi A1,92.0,46123.0,3.0,Automatic,7.0,Benzine,15990
402,Audi A1,66.0,18150.0,2.0,Automatic,7.0,Diesel,15580
403,Audi A1,70.0,42979.0,3.0,Automatic,7.0,Benzine,15490
404,Audi A1,66.0,24000.0,3.0,Automatic,7.0,Diesel,15500
405,Audi A1,66.0,40528.0,2.0,Automatic,7.0,Diesel,15490
406,Audi A1,70.0,104000.0,3.0,Automatic,7.0,Benzine,15500
407,Audi A1,85.0,63473.0,3.0,Automatic,7.0,Diesel,15500
408,Audi A1,110.0,29950.0,3.0,Automatic,7.0,Benzine,15490
409,Audi A1,92.0,25320.0,3.0,Automatic,7.0,Benzine,15480
410,Audi A1,66.0,24030.0,2.0,Automatic,7.0,Diesel,15450
411,Audi A1,70.0,36590.0,3.0,Automatic,7.0,Benzine,15450
412,Audi A1,85.0,34011.0,3.0,Automatic,7.0,Diesel,15450
413,Audi A1,66.0,25600.0,3.0,Automatic,7.0,Diesel,15450
414,Audi A1,70.0,13776.0,3.0,Automatic,7.0,Benzine,15444
415,Audi A1,70.0,34400.0,3.0,Automatic,7.0,Benzine,15960
416,Audi A1,70.0,34400.0,3.0,Automatic,7.0,Benzine,15960
417,Audi A1,85.0,66844.0,3.0,Automatic,7.0,Diesel,15930
418,Audi A1,66.0,58000.0,3.0,Automatic,7.0,Diesel,15900
419,Audi A1,85.0,40000.0,3.0,Automatic,7.0,Diesel,15900
420,Audi A1,70.0,41500.0,3.0,Automatic,7.0,Benzine,15900
421,Audi A1,70.0,43255.0,3.0,Automatic,7.0,Benzine,15425
422,Audi A1,66.0,49351.0,3.0,Automatic,7.0,Diesel,14990
423,Audi A1,70.0,42023.0,3.0,Automatic,7.0,Benzine,15889
424,Audi A1,70.0,36950.0,3.0,Automatic,7.0,Benzine,15970
425,Audi A1,85.0,106829.0,3.0,Automatic,7.0,Diesel,15889
426,Audi A1,66.0,49880.0,2.0,Automatic,7.0,Diesel,15880
427,Audi A1,70.0,50272.0,3.0,Automatic,7.0,Benzine,15850
428,Audi A1,66.0,69900.0,3.0,Automatic,7.0,Diesel,15850
429,Audi A1,70.0,19582.0,3.0,Automatic,7.0,Benzine,15800
430,Audi A1,70.0,43954.0,3.0,Automatic,7.0,Benzine,15790
431,Audi A1,70.0,32910.0,3.0,Automatic,7.0,Benzine,15840
432,Audi A1,70.0,23327.0,3.0,Automatic,7.0,Benzine,15830
433,Audi A1,70.0,32814.0,3.0,Automatic,7.0,Benzine,15790
434,Audi A1,85.0,59702.0,3.0,Automatic,7.0,Diesel,15789
435,Audi A1,67.0,65838.0,3.0,Automatic,7.0,Diesel,15784
436,Audi A1,70.0,23211.0,3.0,Automatic,7.0,Benzine,15780
437,Audi A1,66.0,97930.0,3.0,Manual,5.0,Diesel,12170
438,Audi A1,66.0,70000.0,3.0,Manual,5.0,Diesel,12490
439,Audi A1,70.0,54392.0,3.0,Manual,5.0,Benzine,12820
440,Audi A1,70.0,73000.0,3.0,Manual,5.0,Benzine,11950
441,Audi A1,85.0,111380.0,3.0,Manual,5.0,Diesel,12480
442,Audi A1,70.0,63350.0,3.0,Manual,5.0,Benzine,12480
443,Audi A1,85.0,129550.0,3.0,Manual,5.0,Diesel,12480
444,Audi A1,66.0,28978.0,3.0,Manual,5.0,Diesel,12900
445,Audi A1,70.0,61220.0,3.0,Manual,5.0,Benzine,13420
446,Audi A1,66.0,71000.0,2.0,Manual,5.0,Diesel,13490
447,Audi A1,70.0,24999.0,3.0,Manual,5.0,Benzine,13490
448,Audi A1,70.0,46400.0,3.0,Manual,5.0,Benzine,13490
449,Audi A1,66.0,62400.0,3.0,Manual,5.0,Diesel,12900
450,Audi A1,66.0,81600.0,3.0,Manual,5.0,Diesel,13680
451,Audi A1,60.0,65500.0,3.0,Manual,5.0,Benzine,13640
452,Audi A1,60.0,25950.0,3.0,Manual,5.0,Benzine,13650
453,Audi A1,70.0,32779.0,3.0,Manual,5.0,Benzine,13490
454,Audi A1,85.0,75800.0,3.0,Manual,5.0,Diesel,13660
455,Audi A1,92.0,23450.0,3.0,Manual,5.0,Benzine,13680
456,Audi A1,70.0,63952.0,3.0,Manual,5.0,Benzine,13750
457,Audi A1,60.0,34000.0,3.0,Manual,5.0,Benzine,13900
458,Audi A1,70.0,47155.0,3.0,Manual,5.0,Benzine,13900
459,Audi A1,66.0,80000.0,3.0,Manual,5.0,Diesel,13900
460,Audi A1,92.0,39838.0,3.0,Manual,6.0,Benzine,13900
461,Audi A1,70.0,29600.0,3.0,Manual,5.0,Benzine,13890
462,Audi A1,70.0,30000.0,3.0,Manual,5.0,Benzine,13890
463,Audi A1,60.0,22223.0,2.0,Manual,5.0,Benzine,13890
464,Audi A1,85.0,107592.0,3.0,Manual,5.0,Diesel,13890
465,Audi A1,85.0,125000.0,3.0,Manual,5.0,Diesel,13890
466,Audi A1,60.0,20000.0,2.0,Manual,5.0,Benzine,13900
467,Audi A1,85.0,38900.0,3.0,Manual,5.0,Diesel,13890
468,Audi A1,67.0,18371.0,2.0,Manual,5.0,Diesel,13890
469,Audi A1,67.0,18371.0,2.0,Manual,5.0,Diesel,13890
470,Audi A1,67.0,18371.0,2.0,Manual,5.0,Diesel,13890
471,Audi A1,66.0,84708.0,3.0,Manual,5.0,Diesel,13940
472,Audi A1,85.0,115000.0,3.0,Manual,5.0,Diesel,13940
473,Audi A1,66.0,58011.0,3.0,Manual,5.0,Diesel,13940
474,Audi A1,66.0,56989.0,3.0,Manual,5.0,Diesel,13900
475,Audi A1,70.0,65000.0,3.0,Manual,5.0,Benzine,13900
476,Audi A1,70.0,40200.0,3.0,Manual,5.0,Benzine,13900
477,Audi A1,70.0,59000.0,3.0,Manual,5.0,Benzine,13900
478,Audi A1,85.0,24978.0,3.0,Manual,5.0,Diesel,13900
479,Audi A1,66.0,10000.0,2.0,Manual,5.0,Diesel,13900
480,Audi A1,85.0,100000.0,3.0,Manual,5.0,Diesel,13900
481,Audi A1,60.0,44000.0,3.0,Manual,5.0,Benzine,13900
482,Audi A1,70.0,36040.0,3.0,Manual,5.0,Benzine,13900
483,Audi A1,66.0,84500.0,3.0,Manual,5.0,Diesel,13900
484,Audi A1,66.0,45521.0,3.0,Manual,5.0,Diesel,13900
485,Audi A1,66.0,61582.0,3.0,Manual,5.0,Diesel,13900
486,Audi A1,66.0,67992.0,3.0,Manual,5.0,Diesel,13900
487,Audi A1,70.0,54000.0,3.0,Manual,5.0,Benzine,13900
488,Audi A1,85.0,100816.0,3.0,Manual,5.0,Diesel,13900
489,Audi A1,70.0,49000.0,3.0,Manual,5.0,Benzine,13900
490,Audi A1,66.0,69347.0,3.0,Manual,5.0,Diesel,13880
491,Audi A1,70.0,80120.0,3.0,Manual,5.0,Benzine,13888
492,Audi A1,66.0,88483.0,3.0,Manual,5.0,Diesel,13880
493,Audi A1,70.0,51400.0,3.0,Manual,5.0,Benzine,13880
494,Audi A1,70.0,63150.0,3.0,Manual,5.0,Benzine,13880
495,Audi A1,70.0,41961.0,3.0,Manual,5.0,Benzine,13880
496,Audi A1,70.0,63608.0,3.0,Manual,5.0,Benzine,13750
497,Audi A1,66.0,41515.0,3.0,Manual,5.0,Diesel,13750
498,Audi A1,66.0,91500.0,3.0,Manual,5.0,Diesel,13750
499,Audi A1,66.0,62400.0,3.0,Manual,5.0,Diesel,13720
500,Audi A1,70.0,31255.0,3.0,Manual,5.0,Benzine,13719
501,Audi A1,66.0,37000.0,3.0,Manual,5.0,Diesel,13700
502,Audi A1,70.0,55850.0,3.0,Manual,5.0,Benzine,13710
503,Audi A1,66.0,70000.0,3.0,Manual,5.0,Diesel,13700
504,Audi A1,66.0,70000.0,3.0,Manual,5.0,Diesel,13700
505,Audi A1,70.0,87500.0,3.0,Manual,5.0,Benzine,13700
506,Audi A1,66.0,62500.0,3.0,Manual,5.0,Diesel,13700
507,Audi A1,70.0,77000.0,3.0,Manual,5.0,Benzine,13700
508,Audi A1,70.0,53000.0,3.0,Manual,5.0,Benzine,13700
509,Audi A1,70.0,39283.0,3.0,Manual,5.0,Benzine,13700
510,Audi A1,70.0,56539.0,3.0,Manual,5.0,Benzine,13700
511,Audi A1,70.0,32894.0,3.0,Manual,5.0,Benzine,13690
512,Audi A1,85.0,100200.0,3.0,Manual,5.0,Diesel,13685
513,Audi A1,60.0,15100.0,3.0,Manual,5.0,Benzine,13680
514,Audi A1,66.0,51218.0,3.0,Manual,5.0,Diesel,13880
515,Audi A1,92.0,88879.0,3.0,Manual,6.0,Benzine,13000
516,Audi A1,60.0,29000.0,3.0,Manual,5.0,Benzine,13000
517,Audi A1,66.0,29000.0,3.0,Manual,5.0,Diesel,13000
518,Audi A1,66.0,29000.0,3.0,Manual,5.0,Diesel,13000
519,Audi A1,60.0,37500.0,3.0,Manual,5.0,Benzine,13000
520,Audi A1,70.0,28500.0,3.0,Manual,5.0,Benzine,13000
521,Audi A1,70.0,46689.0,3.0,Manual,5.0,Benzine,13000
522,Audi A1,70.0,21600.0,3.0,Manual,5.0,Benzine,12999
523,Audi A1,60.0,16885.0,3.0,Manual,5.0,Benzine,12999
524,Audi A1,66.0,22500.0,3.0,Manual,5.0,Diesel,12999
525,Audi A1,70.0,80050.0,3.0,Manual,5.0,Benzine,12999
526,Audi A1,70.0,17631.0,3.0,Manual,5.0,Benzine,12990
527,Audi A1,70.0,65550.0,3.0,Manual,5.0,Benzine,12990
528,Audi A1,66.0,66115.0,3.0,Manual,5.0,Diesel,12990
529,Audi A1,66.0,56355.0,3.0,Manual,5.0,Diesel,12990
530,Audi A1,66.0,93543.0,3.0,Manual,5.0,Diesel,13680
531,Audi A1,85.0,79854.0,3.0,Manual,5.0,Diesel,13680
532,Audi A1,66.0,118200.0,3.0,Manual,5.0,Diesel,12990
533,Audi A1,70.0,62079.0,3.0,Manual,5.0,Benzine,12990
534,Audi A1,60.0,33928.0,3.0,Manual,5.0,Benzine,13680
535,Audi A1,70.0,41200.0,3.0,Manual,5.0,Benzine,12990
536,Audi A1,85.0,92602.0,3.0,Manual,5.0,Diesel,13860
537,Audi A1,60.0,20680.0,3.0,Manual,5.0,Benzine,13840
538,Audi A1,70.0,31284.0,3.0,Manual,5.0,Benzine,13850
539,Audi A1,70.0,45258.0,3.0,Manual,5.0,Benzine,13850
540,Audi A1,70.0,45258.0,3.0,Manual,5.0,Benzine,13850
541,Audi A1,70.0,45258.0,3.0,Manual,5.0,Benzine,13850
542,Audi A1,70.0,45258.0,3.0,Manual,5.0,Benzine,13850
543,Audi A1,70.0,46460.0,3.0,Manual,5.0,Benzine,13830
544,Audi A1,70.0,22033.0,3.0,Manual,5.0,Benzine,13820
545,Audi A1,70.0,67359.0,3.0,Manual,5.0,Benzine,13820
546,Audi A1,66.0,94800.0,3.0,Manual,5.0,Diesel,13800
547,Audi A1,66.0,85000.0,3.0,Manual,5.0,Diesel,13800
548,Audi A1,85.0,53000.0,3.0,Manual,5.0,Diesel,13800
549,Audi A1,92.0,31779.0,3.0,Manual,6.0,Benzine,13799
550,Audi A1,70.0,32264.0,3.0,Manual,5.0,Benzine,13794
551,Audi A1,66.0,57000.0,3.0,Manual,5.0,Diesel,13790
552,Audi A1,60.0,49400.0,3.0,Manual,5.0,Benzine,13790
553,Audi A1,66.0,57000.0,3.0,Manual,5.0,Diesel,13790
554,Audi A1,66.0,59835.0,3.0,Manual,5.0,Diesel,12990
555,Audi A1,70.0,51400.0,3.0,Manual,5.0,Benzine,13780
556,Audi A1,60.0,65500.0,3.0,Manual,5.0,Benzine,13640
557,Audi A1,66.0,63250.0,3.0,Manual,5.0,Diesel,13560
558,Audi A1,66.0,61129.0,3.0,Manual,5.0,Diesel,13550
559,Audi A1,70.0,28235.0,3.0,Manual,5.0,Benzine,13770
560,Audi A1,66.0,103195.0,3.0,Manual,5.0,Diesel,13400
561,Audi A1,70.0,56917.0,3.0,Manual,5.0,Benzine,13400
562,Audi A1,66.0,88497.0,3.0,Manual,5.0,Diesel,13400
563,Audi A1,66.0,81431.0,3.0,Manual,5.0,Diesel,13400
564,Audi A1,66.0,96063.0,3.0,Manual,5.0,Diesel,13400
565,Audi A1,66.0,69815.0,3.0,Manual,5.0,Diesel,13400
566,Audi A1,66.0,82813.0,3.0,Manual,5.0,Diesel,13400
567,Audi A1,70.0,17900.0,2.0,Manual,5.0,Benzine,13390
568,Audi A1,70.0,28600.0,3.0,Manual,5.0,Benzine,13390
569,Audi A1,66.0,40365.0,3.0,Manual,5.0,Diesel,13350
570,Audi A1,85.0,59000.0,3.0,Manual,5.0,Diesel,13290
571,Audi A1,70.0,50437.0,3.0,Manual,5.0,Benzine,13380
572,Audi A1,85.0,52706.0,3.0,Manual,5.0,Diesel,13360
573,Audi A1,85.0,82089.0,3.0,Manual,5.0,Diesel,13300
574,Audi A1,70.0,35237.0,3.0,Manual,5.0,Benzine,13295
575,Audi A1,66.0,64000.0,3.0,Manual,5.0,Diesel,13290
576,Audi A1,70.0,19500.0,3.0,Manual,5.0,Benzine,13260
577,Audi A1,66.0,29136.0,3.0,Manual,5.0,Diesel,13200
578,Audi A1,70.0,53000.0,3.0,Manual,5.0,Benzine,13200
579,Audi A1,92.0,55800.0,3.0,Manual,5.0,Benzine,13550
580,Audi A1,85.0,103000.0,3.0,Manual,5.0,Diesel,13500
581,Audi A1,66.0,46664.0,3.0,Manual,5.0,Diesel,13500
582,Audi A1,70.0,100000.0,2.0,Manual,5.0,Benzine,13500
583,Audi A1,60.0,8400.0,1.0,Manual,5.0,Benzine,13500
584,Audi A1,70.0,92449.0,3.0,Manual,5.0,Benzine,13500
585,Audi A1,70.0,34100.0,3.0,Manual,5.0,Benzine,13500
586,Audi A1,70.0,50707.0,3.0,Manual,5.0,Benzine,13500
587,Audi A1,70.0,81340.0,3.0,Manual,5.0,Benzine,13500
588,Audi A1,66.0,66500.0,3.0,Manual,5.0,Diesel,13200
589,Audi A1,70.0,46200.0,3.0,Manual,5.0,Benzine,12989
590,Audi A1,66.0,65849.0,3.0,Manual,5.0,Diesel,12985
591,Audi A1,70.0,92350.0,3.0,Manual,5.0,Benzine,12980
592,Audi A1,60.0,42906.0,3.0,Manual,5.0,Benzine,12980
593,Audi A1,66.0,53980.0,3.0,Manual,5.0,Diesel,12980
594,Audi A1,70.0,70017.0,3.0,Manual,5.0,Benzine,12980
595,Audi A1,66.0,79650.0,3.0,Manual,5.0,Diesel,12980
596,Audi A1,85.0,100000.0,3.0,Manual,5.0,Diesel,12950
597,Audi A1,70.0,28860.0,3.0,Manual,5.0,Benzine,12960
598,Audi A1,66.0,41250.0,3.0,Manual,5.0,Diesel,12950
599,Audi A1,70.0,27600.0,3.0,Manual,5.0,Benzine,12950
600,Audi A1,60.0,23311.0,3.0,Manual,5.0,Benzine,12950
601,Audi A1,66.0,95000.0,3.0,Manual,5.0,Diesel,12950
602,Audi A1,85.0,168000.0,3.0,Manual,5.0,Diesel,12950
603,Audi A1,70.0,55100.0,3.0,Manual,5.0,Benzine,12950
604,Audi A1,60.0,52291.0,3.0,Manual,5.0,Benzine,12930
605,Audi A1,66.0,76000.0,3.0,Manual,5.0,Diesel,12900
606,Audi A1,70.0,31619.0,3.0,Manual,5.0,Benzine,12920
607,Audi A1,70.0,30251.0,3.0,Manual,5.0,Benzine,12920
608,Audi A1,70.0,33983.0,3.0,Manual,5.0,Benzine,13490
609,Audi A1,85.0,137145.0,3.0,Manual,5.0,Diesel,13490
610,Audi A1,92.0,66200.0,3.0,Manual,5.0,Benzine,13480
611,Audi A1,92.0,66200.0,3.0,Manual,5.0,Benzine,13480
612,Audi A1,70.0,4381.0,3.0,Manual,5.0,Benzine,13480
613,Audi A1,67.0,45733.0,3.0,Manual,5.0,Diesel,13490
614,Audi A1,92.0,58680.0,3.0,Manual,6.0,Benzine,13475
615,Audi A1,70.0,51300.0,3.0,Manual,5.0,Benzine,13470
616,Audi A1,66.0,52811.0,3.0,Manual,5.0,Diesel,13470
617,Audi A1,60.0,27997.0,3.0,Manual,5.0,Benzine,13450
618,Audi A1,70.0,84530.0,3.0,Manual,5.0,Benzine,13450
619,Audi A1,66.0,24768.0,3.0,Manual,5.0,Diesel,13450
620,Audi A1,70.0,58500.0,3.0,Manual,5.0,Benzine,13430
621,Audi A1,70.0,57300.0,3.0,Manual,5.0,Benzine,13430
622,Audi A1,70.0,57300.0,3.0,Manual,5.0,Benzine,13430
623,Audi A1,70.0,96000.0,3.0,Manual,5.0,Benzine,12790
624,Audi A1,60.0,28642.0,3.0,Manual,5.0,Benzine,12788
625,Audi A1,70.0,64000.0,3.0,Manual,5.0,Benzine,12780
626,Audi A1,66.0,91875.0,3.0,Manual,5.0,Diesel,12740
627,Audi A1,70.0,17100.0,3.0,Manual,5.0,Benzine,12736
628,Audi A1,70.0,31705.0,3.0,Manual,5.0,Benzine,12720
629,Audi A1,66.0,75287.0,3.0,Manual,5.0,Diesel,12750
630,Audi A1,66.0,47000.0,3.0,Manual,5.0,Diesel,12750
631,Audi A1,70.0,36621.0,3.0,Manual,5.0,Benzine,12700
632,Audi A1,66.0,146710.0,3.0,Manual,5.0,Diesel,12700
633,Audi A1,85.0,95000.0,3.0,Manual,5.0,Diesel,12550
634,Audi A1,60.0,59000.0,3.0,Manual,5.0,Benzine,12500
635,Audi A1,60.0,37000.0,3.0,Manual,5.0,Benzine,12699
636,Audi A1,66.0,46580.0,3.0,Manual,5.0,Diesel,12600
637,Audi A1,70.0,53000.0,3.0,Manual,5.0,Benzine,12600
638,Audi A1,66.0,124521.0,3.0,Manual,5.0,Diesel,12699
639,Audi A1,92.0,98000.0,3.0,Manual,6.0,Benzine,12550
640,Audi A1,70.0,42000.0,3.0,Manual,5.0,Benzine,12900
641,Audi A1,66.0,105139.0,3.0,Manual,5.0,Diesel,12900
642,Audi A1,85.0,148257.0,2.0,Manual,5.0,Diesel,12900
643,Audi A1,70.0,65000.0,3.0,Manual,5.0,Benzine,12500
644,Audi A1,66.0,64000.0,3.0,Manual,5.0,Diesel,12500
645,Audi A1,70.0,44638.0,3.0,Manual,5.0,Benzine,12900
646,Audi A1,66.0,64000.0,3.0,Manual,5.0,Diesel,12900
647,Audi A1,66.0,95729.0,3.0,Manual,5.0,Diesel,12900
648,Audi A1,66.0,64000.0,3.0,Manual,5.0,Diesel,12900
649,Audi A1,70.0,26559.0,3.0,Manual,5.0,Benzine,12899
650,Audi A1,70.0,64500.0,3.0,Manual,5.0,Benzine,12890
651,Audi A1,60.0,23337.0,3.0,Manual,5.0,Benzine,12888
652,Audi A1,70.0,18699.0,3.0,Manual,5.0,Benzine,12890
653,Audi A1,85.0,76950.0,3.0,Manual,5.0,Diesel,12890
654,Audi A1,60.0,28043.0,3.0,Manual,5.0,Benzine,12888
655,Audi A1,66.0,68048.0,3.0,Manual,5.0,Diesel,12880
656,Audi A1,66.0,37170.0,3.0,Manual,5.0,Diesel,12500
657,Audi A1,70.0,19600.0,3.0,Manual,5.0,Benzine,12860
658,Audi A1,70.0,39900.0,3.0,Manual,5.0,Benzine,12850
659,Audi A1,70.0,28970.0,3.0,Manual,5.0,Benzine,12840
660,Audi A1,70.0,31945.0,3.0,Manual,5.0,Benzine,12820
661,Audi A1,66.0,103000.0,3.0,Manual,5.0,Diesel,12000
662,Audi A1,85.0,60000.0,3.0,Manual,5.0,Diesel,12000
663,Audi A1,70.0,57100.0,3.0,Manual,5.0,Benzine,12000
664,Audi A1,70.0,79000.0,3.0,Manual,5.0,Benzine,11999
665,Audi A1,67.0,77764.0,2.0,Manual,5.0,Diesel,11990
666,Audi A1,85.0,85636.0,3.0,Manual,5.0,Diesel,11990
667,Audi A1,85.0,95000.0,3.0,Manual,5.0,Diesel,11999
668,Audi A1,70.0,100000.0,3.0,Manual,5.0,Benzine,11990
669,Audi A1,66.0,69000.0,3.0,Manual,5.0,Diesel,11999
670,Audi A1,85.0,102816.0,3.0,Manual,5.0,Diesel,11993
671,Audi A1,67.0,72973.0,2.0,Manual,5.0,Diesel,11990
672,Audi A1,66.0,64976.0,3.0,Manual,5.0,Diesel,11990
673,Audi A1,70.0,36200.0,3.0,Manual,5.0,Benzine,11990
674,Audi A1,70.0,40300.0,3.0,Manual,5.0,Benzine,11990
675,Audi A1,60.0,47625.0,3.0,Manual,5.0,Benzine,11982
676,Audi A1,70.0,39500.0,3.0,Manual,5.0,Benzine,11950
677,Audi A1,60.0,100000.0,3.0,Manual,5.0,Benzine,11950
678,Audi A1,66.0,38994.0,3.0,Manual,5.0,Diesel,12500
679,Audi A1,60.0,45000.0,3.0,Manual,5.0,Benzine,11990
680,Audi A1,66.0,87195.0,3.0,Manual,5.0,Diesel,11980
681,Audi A1,85.0,136000.0,3.0,Manual,5.0,Diesel,12479
682,Audi A1,66.0,83000.0,3.0,Manual,5.0,Diesel,12400
683,Audi A1,60.0,29700.0,3.0,Manual,5.0,Benzine,12470
684,Audi A1,66.0,39020.0,3.0,Manual,5.0,Diesel,12499
685,Audi A1,70.0,35100.0,3.0,Manual,5.0,Benzine,12451
686,Audi A1,70.0,25308.0,3.0,Manual,5.0,Benzine,12440
687,Audi A1,70.0,72000.0,3.0,Manual,5.0,Benzine,12400
688,Audi A1,60.0,28000.0,2.0,Manual,5.0,Benzine,12490
689,Audi A1,66.0,47685.0,3.0,Manual,5.0,Diesel,12390
690,Audi A1,70.0,27100.0,3.0,Manual,5.0,Benzine,12380
691,Audi A1,70.0,33455.0,3.0,Manual,5.0,Benzine,12380
692,Audi A1,66.0,45000.0,2.0,Manual,5.0,Diesel,12350
693,Audi A1,70.0,58112.0,3.0,Manual,5.0,Benzine,12200
694,Audi A1,70.0,28500.0,3.0,Manual,5.0,Benzine,12200
695,Audi A1,85.0,98299.0,3.0,Manual,5.0,Diesel,13945
696,Audi A1,92.0,55600.0,3.0,Manual,6.0,Benzine,13979
697,Audi A1,70.0,12746.0,1.0,Manual,5.0,Benzine,13980
698,Audi A1,85.0,111792.0,3.0,Manual,5.0,Diesel,13980
699,Audi A1,92.0,71313.0,3.0,Manual,5.0,Benzine,13980
700,Audi A1,70.0,21200.0,2.0,Manual,5.0,Benzine,13990
701,Audi A1,70.0,21200.0,2.0,Manual,5.0,Benzine,13990
702,Audi A1,60.0,21200.0,2.0,Manual,5.0,Benzine,13990
703,Audi A1,66.0,78935.0,3.0,Manual,5.0,Diesel,13990
704,Audi A1,70.0,81600.0,3.0,Manual,5.0,Benzine,13990
705,Audi A1,85.0,79600.0,3.0,Manual,5.0,Diesel,14340
706,Audi A1,70.0,4650.0,2.0,Semi-automatic,7.0,Benzine,22150
707,Audi A1,85.0,1.0,0.0,Semi-automatic,7.0,Benzine,32000
708,Audi A1,85.0,26000.0,3.0,Semi-automatic,7.0,Diesel,17999
709,Audi A1,85.0,7600.0,1.0,Semi-automatic,7.0,Benzine,22090
710,Audi A1,85.0,10.0,0.0,Semi-automatic,7.0,Benzine,31990
711,Audi A1,66.0,65594.0,3.0,Manual,5.0,Diesel,13990
712,Audi A1,66.0,66900.0,3.0,Manual,5.0,Diesel,14200
713,Audi A1,147.0,7000.0,0.0,Semi-automatic,6.0,Benzine,37900
714,Audi A1,70.0,26090.0,3.0,Manual,5.0,Benzine,14340
715,Audi A1,85.0,48900.0,3.0,Manual,5.0,Diesel,14330
716,Audi A1,66.0,45163.0,3.0,Manual,5.0,Diesel,14330
717,Audi A1,60.0,44770.0,3.0,Manual,5.0,Benzine,14300
718,Audi A1,70.0,57337.0,3.0,Manual,5.0,Benzine,14300
719,Audi A1,66.0,52369.0,3.0,Manual,5.0,Diesel,14300
720,Audi A1,86.0,71240.0,2.0,Manual,5.0,Diesel,14295
721,Audi A1,70.0,23311.0,3.0,Manual,5.0,Benzine,14280
722,Audi A1,70.0,34663.0,3.0,Manual,5.0,Benzine,14280
723,Audi A1,70.0,29237.0,3.0,Manual,5.0,Benzine,14275
724,Audi A1,70.0,47750.0,3.0,Manual,5.0,Benzine,14250
725,Audi A1,70.0,52820.0,3.0,Manual,5.0,Benzine,14240
726,Audi A1,60.0,11707.0,1.0,Manual,5.0,Benzine,14220
727,Audi A1,70.0,15767.0,2.0,Manual,5.0,Benzine,14220
728,Audi A1,70.0,31056.0,2.0,Manual,5.0,Benzine,14200
729,Audi A1,66.0,49298.0,3.0,Manual,5.0,Diesel,14200
730,Audi A1,66.0,66900.0,3.0,Manual,5.0,Diesel,14200
731,Audi A1,70.0,40000.0,3.0,Manual,5.0,Benzine,14200
732,Audi A1,85.0,200.0,0.0,Semi-automatic,7.0,Benzine,35900
733,Audi A1,85.0,1.0,1.0,Semi-automatic,7.0,Benzine,33900
734,Audi A1,85.0,0.0,0.0,Semi-automatic,7.0,Benzine,30000
735,Audi A1,85.0,80400.0,3.0,Manual,5.0,Diesel,14200
736,Audi A1,85.0,1.0,0.0,Semi-automatic,7.0,Benzine,26400
737,Audi A1,85.0,50.0,0.0,Semi-automatic,7.0,Benzine,26500
738,Audi A1,85.0,20.0,0.0,Semi-automatic,7.0,Benzine,26500
